path,label
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_435447.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_292100.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_183270.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_253260.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_985581.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_244662.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_389433.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_590611.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_982898.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_373535.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_910228.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_438135.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_473612.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_517556.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_909343.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_205471.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_941537.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_322012.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_664104.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_934358.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_219512.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_158274.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_427225.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_272014.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_674828.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_993818.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_782370.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_539412.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_471493.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/NEUTROPHIL/NEUTROPHIL_933348.jpg,Neutrophil
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_733028.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_37089.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_723622.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_364905.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_466965.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_741987.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_828248.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_829182.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_267711.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_98435.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_806164.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_12301.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_943048.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_395179.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_192056.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_61193.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_979886.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_96878.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_301540.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_397699.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_692306.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_349045.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_842106.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_949579.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_564953.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_469252.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_897327.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_521568.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_607254.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_211325.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_46606.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_922229.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_745927.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_119173.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_405493.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_722731.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_708831.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_741666.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_423491.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_513277.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_952338.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_278832.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_102887.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_280980.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_832343.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_182553.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_739359.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_56759.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_779781.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_370716.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_317678.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_236757.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_509726.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_119999.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_825047.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_67602.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_535827.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_296522.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_781298.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_398878.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_820029.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_382427.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_196925.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_289202.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_137874.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_302593.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_868479.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_670948.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_838500.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_279543.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_973096.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_549986.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_495898.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_721912.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_88007.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_13396.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_479047.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_848664.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_105216.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_313667.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_984771.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_205837.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_704053.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_64107.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_74286.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_378388.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_998168.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_843424.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_370244.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_38787.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_95592.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_489538.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_177168.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_629479.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_39791.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_886979.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_205210.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_628830.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_312431.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_563352.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_743431.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_660162.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_454723.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_69139.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_894949.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_139124.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_434851.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_341785.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_418673.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_698085.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_642267.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_51557.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_787888.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_320705.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_998617.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_647074.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_9721.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_916802.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_22578.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_553439.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_905199.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_213171.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_997138.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_992073.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_726037.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_212992.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_391175.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_124515.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_222988.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_181122.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_748937.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_867672.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_286698.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_889147.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_195677.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_817819.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_413709.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_329554.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_652448.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_18670.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_497800.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_798336.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_36263.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_85613.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_947904.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_171293.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_316040.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_141610.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_719593.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_617135.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_460940.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_546300.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_951985.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_822364.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_968271.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_837644.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_139492.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_780285.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_744972.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_514023.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_914810.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_368726.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_642400.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_781874.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_909930.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_957199.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_667981.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_168501.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_872257.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_382855.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_704264.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_44959.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_784951.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_10845.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_909454.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_89202.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_692239.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_494502.jpg,Myelocyte
/lustre/groups/labs/marr/qscd01/datasets/Acevedo_20/PBC_divided/MY/MY_42264.jpg,Myelocyte
